ID;City;Group_size;Age;MPI#Mean;TOM;BUMO;BUMO_Previous;MostFavourite;Gender;MPI#detail;Age#group;Age#Group#2;MPI;Occupation;Occupation#group;Year;Col
417316;Hải Phòng;3.0;33.0;10499.0;Trung Nguyên;Trung Nguyên;;Trung Nguyên;Male;From 9 millions to 11.99 millions VND;30 - 39;30 - 34 y.o.;VND 9m - VND 14.9m;Broker/ Service provider with no employee;Self Employed - Small Business and Freelance;2018;3
419975;Nha Trang;3.0;16.0;1499.0;Other 1;Milano;;Milano;Female;Under 3 millions VND;16 - 19;16 - 19 y.o.;Under VND 4.5m;Pupil / Student;None Working;2018;3
432542;Hà Nội;3.0;20.0;1499.0;Passio;Urban Station;;Urban Station;Male;Under 3 millions VND;20 - 29;20 - 24 y.o.;Under VND 4.5m;Pupil / Student;None Working;2018;3
433450;Đà Nẵng;3.0;19.0;3749.0;Other 1;Other 2;;Other 2;Male;From 3 millions to 4.49 millions VND;16 - 19;16 - 19 y.o.;Under VND 4.5m;Pupil / Student;None Working;2018;3
435968;Hà Nội;3.0;23.0;3749.0;Cộng Cà Phê;Cộng Cà Phê;;Cộng Cà Phê;Male;From 3 millions to 4.49 millions VND;20 - 29;20 - 24 y.o.;Under VND 4.5m;Pupil / Student;None Working;2018;3
437246;Hà Nội;3.0;59.0;3749.0;Trung Nguyên;Trung Nguyên;;Trung Nguyên;Male;From 3 millions to 4.49 millions VND;40 - 60;45+ y.o.;Under VND 4.5m;Retirement;None Working;2018;3
437252;Hà Nội;3.0;27.0;10499.0;Highlands Coffee;Urban Station;;Urban Station;Female;From 9 millions to 11.99 millions VND;20 - 29;25 - 29 y.o.;VND 9m - VND 14.9m;Broker/ Service provider with no employee;Self Employed - Small Business and Freelance;2018;3
438055;Nha Trang;3.0;40.0;3749.0;Milano;Milano;;Milano;Female;From 3 millions to 4.49 millions VND;40 - 60;40 - 44 y.o.;Under VND 4.5m;Small Business (small shop owner, grocery store, etc.);Self Employed - Small Business and Freelance;2018;3
439174;Hà Nội;3.0;26.0;3749.0;Cộng Cà Phê;Cộng Cà Phê;;Cộng Cà Phê;Male;From 3 millions to 4.49 millions VND;20 - 29;25 - 29 y.o.;Under VND 4.5m;Officer - Staff level;White Collar;2018;3
440030;Hải Phòng;3.0;39.0;13499.0;Other 1;Other 2;;Other 2;Male;From 12 millions to 14.99 millions VND;30 - 39;35 - 39 y.o.;VND 9m - VND 14.9m;Broker/ Service provider with no employee;Self Employed - Small Business and Freelance;2018;3
441886;Hải Phòng;3.0;55.0;10499.0;Other 1;Other 2;;Other 2;Male;From 9 millions to 11.99 millions VND;40 - 60;45+ y.o.;VND 9m - VND 14.9m;Broker/ Service provider with no employee;Self Employed - Small Business and Freelance;2018;3
442636;Cần Thơ;3.0;23.0;10499.0;Other 1;Other 3;;Other 3;Male;From 9 millions to 11.99 millions VND;20 - 29;20 - 24 y.o.;VND 9m - VND 14.9m;Semi-skilled labor (salesperson, waiter, photographer);Blue Collar;2018;3
444441;Cần Thơ;3.0;30.0;22499.0;Other 1;Other 2;;Other 2;Male;From 20 millions to 24.99 millions VND;30 - 39;30 - 34 y.o.;VND 15m - VND 24.9m;Small Business (small shop owner, grocery store, etc.);Self Employed - Small Business and Freelance;2018;3
444594;Cần Thơ;3.0;22.0;3749.0;Other 1;Other 2;;Other 2;Female;From 3 millions to 4.49 millions VND;20 - 29;20 - 24 y.o.;Under VND 4.5m;Semi-skilled labor (salesperson, waiter, photographer);Blue Collar;2018;3
444677;Hà Nội;3.0;22.0;1499.0;Passio;Passio;;Passio;Female;Under 3 millions VND;20 - 29;20 - 24 y.o.;Under VND 4.5m;Pupil / Student;None Working;2018;3
445982;Hà Nội;3.0;18.0;1499.0;The Coffee House;The Coffee House;;The Coffee House;Male;Under 3 millions VND;16 - 19;16 - 19 y.o.;Under VND 4.5m;Pupil / Student;None Working;2018;3
446260;Hà Nội;3.0;19.0;1499.0;Cộng Cà Phê;Cộng Cà Phê;;Cộng Cà Phê;Female;Under 3 millions VND;16 - 19;16 - 19 y.o.;Under VND 4.5m;Pupil / Student;None Working;2018;3
446669;Hà Nội;3.0;23.0;3749.0;Cộng Cà Phê;Cộng Cà Phê;;Cộng Cà Phê;Female;From 3 millions to 4.49 millions VND;20 - 29;20 - 24 y.o.;Under VND 4.5m;Professional (doctor, engineer, architect, nursing staff, lawyer, researcher, etc.);White Collar;2018;3
446819;Hải Phòng;3.0;38.0;22499.0;Cộng Cà Phê;Other 2;;Other 2;Male;From 20 millions to 24.99 millions VND;30 - 39;35 - 39 y.o.;VND 15m - VND 24.9m;Semi-skilled labor (salesperson, waiter, photographer);Blue Collar;2018;3
447702;Hà Nội;3.0;23.0;3749.0;Cộng Cà Phê;Cộng Cà Phê;;Cộng Cà Phê;Female;From 3 millions to 4.49 millions VND;20 - 29;20 - 24 y.o.;Under VND 4.5m;Semi-skilled labor (salesperson, waiter, photographer);Blue Collar;2018;3
447995;Hà Nội;3.0;20.0;1499.0;Cộng Cà Phê;Cộng Cà Phê;;Cộng Cà Phê;Male;Under 3 millions VND;20 - 29;20 - 24 y.o.;Under VND 4.5m;Pupil / Student;None Working;2018;3
448031;Hồ Chí Minh;3.0;34.0;3749.0;Phúc Long;Phúc Long;;Phúc Long;Female;From 3 millions to 4.49 millions VND;30 - 39;30 - 34 y.o.;Under VND 4.5m;Housewife;None Working;2018;3
448219;Hải Phòng;3.0;20.0;1499.0;Other 1;Other 2;;Other 2;Male;Under 3 millions VND;20 - 29;20 - 24 y.o.;Under VND 4.5m;Pupil / Student;None Working;2018;3
448986;Hà Nội;3.0;21.0;1499.0;The Coffee House;The Coffee House;;The Coffee House;Male;Under 3 millions VND;20 - 29;20 - 24 y.o.;Under VND 4.5m;Pupil / Student;None Working;2018;3
449038;Hà Nội;3.0;31.0;17499.0;Trung Nguyên;Trung Nguyên;;Trung Nguyên;Male;From 15 millions to 19.99 millions VND;30 - 39;30 - 34 y.o.;VND 15m - VND 24.9m;Unskilled Labor (worker, landry person, driver, security guard, cleaner);Blue Collar;2018;3
449119;Hà Nội;3.0;24.0;3749.0;Aha Cafe;Aha Cafe;;Aha Cafe;Male;From 3 millions to 4.49 millions VND;20 - 29;20 - 24 y.o.;Under VND 4.5m;Officer - Staff level;White Collar;2018;3
449682;Hà Nội;3.0;19.0;1499.0;Cộng Cà Phê;The Coffee House;;The Coffee House;Female;Under 3 millions VND;16 - 19;16 - 19 y.o.;Under VND 4.5m;Pupil / Student;None Working;2018;3
450460;Hồ Chí Minh;3.0;37.0;10499.0;Trung Nguyên;Trung Nguyên;;Trung Nguyên;Female;From 9 millions to 11.99 millions VND;30 - 39;35 - 39 y.o.;VND 9m - VND 14.9m;Small Business (small shop owner, grocery store, etc.);Self Employed - Small Business and Freelance;2018;3
451845;Hồ Chí Minh;3.0;59.0;3749.0;Trung Nguyên;Trung Nguyên;;Trung Nguyên;Male;From 3 millions to 4.49 millions VND;40 - 60;45+ y.o.;Under VND 4.5m;Retirement;None Working;2018;3
452038;Hồ Chí Minh;3.0;46.0;10499.0;Mộc Miên;Mộc Miên;;Trung Nguyên;Male;From 9 millions to 11.99 millions VND;40 - 60;45+ y.o.;VND 9m - VND 14.9m;Broker/ Service provider with no employee;Self Employed - Small Business and Freelance;2018;3
452453;Hà Nội;3.0;22.0;1499.0;Aha Cafe;Aha Cafe;;Aha Cafe;Male;Under 3 millions VND;20 - 29;20 - 24 y.o.;Under VND 4.5m;Pupil / Student;None Working;2018;3
452632;Hà Nội;3.0;19.0;1499.0;Urban Station;Urban Station;;Urban Station;Male;Under 3 millions VND;16 - 19;16 - 19 y.o.;Under VND 4.5m;Pupil / Student;None Working;2018;3
453267;Hà Nội;3.0;40.0;10499.0;Trung Nguyên;Trung Nguyên;;Trung Nguyên;Male;From 9 millions to 11.99 millions VND;40 - 60;40 - 44 y.o.;VND 9m - VND 14.9m;Officer - Staff level;White Collar;2018;3
453285;Hà Nội;3.0;17.0;1499.0;Street / Half street coffee (including carts);The Coffee House;;The Coffee House;Female;Under 3 millions VND;16 - 19;16 - 19 y.o.;Under VND 4.5m;Pupil / Student;None Working;2018;3
453412;Hà Nội;3.0;19.0;1499.0;Starbucks;Aha Cafe;;Aha Cafe;Female;Under 3 millions VND;16 - 19;16 - 19 y.o.;Under VND 4.5m;Pupil / Student;None Working;2018;3
453738;Hà Nội;3.0;58.0;3749.0;Trung Nguyên;Trung Nguyên;;Trung Nguyên;Male;From 3 millions to 4.49 millions VND;40 - 60;45+ y.o.;Under VND 4.5m;Retirement;None Working;2018;3
454122;Đà Nẵng;3.0;23.0;3749.0;Milano;Milano;;Milano;Female;From 3 millions to 4.49 millions VND;20 - 29;20 - 24 y.o.;Under VND 4.5m;Unskilled Labor (worker, landry person, driver, security guard, cleaner);Blue Collar;2018;3
455232;Hồ Chí Minh;3.0;40.0;10499.0;Starbucks;Milano;;Milano;Male;From 9 millions to 11.99 millions VND;40 - 60;40 - 44 y.o.;VND 9m - VND 14.9m;Skilled Labor (tailor, machinist, carpenter, electrician);Blue Collar;2018;3
455439;Hà Nội;3.0;20.0;1499.0;Milano;Milano;;Milano;Male;Under 3 millions VND;20 - 29;20 - 24 y.o.;Under VND 4.5m;Pupil / Student;None Working;2018;3
458208;Hà Nội;3.0;20.0;1499.0;Cộng Cà Phê;Cộng Cà Phê;;Cộng Cà Phê;Male;Under 3 millions VND;20 - 29;20 - 24 y.o.;Under VND 4.5m;Pupil / Student;None Working;2018;3
458936;Hà Nội;3.0;23.0;1499.0;Urban Station;Urban Station;;Urban Station;Male;Under 3 millions VND;20 - 29;20 - 24 y.o.;Under VND 4.5m;Pupil / Student;None Working;2018;3
459054;Hà Nội;3.0;27.0;13499.0;Aha Cafe;Aha Cafe;;Aha Cafe;Male;From 12 millions to 14.99 millions VND;20 - 29;25 - 29 y.o.;VND 9m - VND 14.9m;Broker/ Service provider with no employee;Self Employed - Small Business and Freelance;2018;3
459161;Hồ Chí Minh;3.0;18.0;1499.0;Starbucks;Starbucks;;Starbucks;Female;Under 3 millions VND;16 - 19;16 - 19 y.o.;Under VND 4.5m;Pupil / Student;None Working;2018;3
459661;Hà Nội;3.0;18.0;1499.0;Passio;Passio;;Passio;Female;Under 3 millions VND;16 - 19;16 - 19 y.o.;Under VND 4.5m;Pupil / Student;None Working;2018;3
460010;Hà Nội;3.0;22.0;1499.0;Urban Station;Passio;;Passio;Female;Under 3 millions VND;20 - 29;20 - 24 y.o.;Under VND 4.5m;Pupil / Student;None Working;2018;3
727611;Hà Nội;3.0;29.0;13499.0;Cộng Cà Phê;Cộng Cà Phê;;Cộng Cà Phê;Female;From 12 millions to 14.99 millions VND;20 - 29;25 - 29 y.o.;VND 9m - VND 14.9m;Professional (doctor, engineer, architect, nursing staff, lawyer, researcher, etc.);White Collar;2019;3
729019;Hồ Chí Minh;3.0;35.0;10499.0;Passio;Passio;;Passio;Male;From 9 millions to 11.99 millions VND;30 - 39;35 - 39 y.o.;VND 9m - VND 14.9m;Skilled Labor (tailor, machinist, carpenter, electrician);Blue Collar;2019;3
730957;Hà Nội;3.0;29.0;13499.0;Urban Station;Urban Station;;Urban Station;Female;From 12 millions to 14.99 millions VND;20 - 29;25 - 29 y.o.;VND 9m - VND 14.9m;Officer - Middle Management;White Collar;2019;3
731691;Hà Nội;3.0;56.0;3749.0;Trung Nguyên;Trung Nguyên;;Trung Nguyên;Female;From 3 millions to 4.49 millions VND;40 - 60;45+ y.o.;Under VND 4.5m;Housewife;None Working;2019;3
734152;Hà Nội;3.0;48.0;1499.0;Aha Cafe;Aha Cafe;;Aha Cafe;Female;Under 3 millions VND;40 - 60;45+ y.o.;Under VND 4.5m;Housewife;None Working;2019;3
738010;Hà Nội;3.0;30.0;10499.0;Highlands Coffee;Cộng Cà Phê;;Cộng Cà Phê;Female;From 9 millions to 11.99 millions VND;30 - 39;30 - 34 y.o.;VND 9m - VND 14.9m;Professional (doctor, engineer, architect, nursing staff, lawyer, researcher, etc.);White Collar;2019;3
738426;Hà Nội;3.0;39.0;17499.0;Cộng Cà Phê;Cộng Cà Phê;;Cộng Cà Phê;Female;From 15 millions to 19.99 millions VND;30 - 39;35 - 39 y.o.;VND 15m - VND 24.9m;Officer - Middle Management;White Collar;2019;3
738435;Hà Nội;3.0;44.0;17499.0;Milano;Milano;;Milano;Female;From 15 millions to 19.99 millions VND;40 - 60;40 - 44 y.o.;VND 15m - VND 24.9m;Officer - Senior Management;White Collar;2019;3
742657;Đà Nẵng;3.0;21.0;1499.0;The Coffee House;The Coffee House;;The Coffee House;Female;Under 3 millions VND;20 - 29;20 - 24 y.o.;Under VND 4.5m;Pupil / Student;None Working;2019;3
746310;Hà Nội;3.0;33.0;10499.0;Cộng Cà Phê;Cộng Cà Phê;;Cộng Cà Phê;Female;From 9 millions to 11.99 millions VND;30 - 39;30 - 34 y.o.;VND 9m - VND 14.9m;Small Business (small shop owner, grocery store, etc.);Self Employed - Small Business and Freelance;2019;3
754212;Đà Nẵng;3.0;18.0;1499.0;BonPas;BonPas;;BonPas;Male;Under 3 millions VND;16 - 19;16 - 19 y.o.;Under VND 4.5m;Pupil / Student;None Working;2019;3
770949;Hà Nội;3.0;22.0;3749.0;Aha Cafe;Aha Cafe;;Aha Cafe;Male;From 3 millions to 4.49 millions VND;20 - 29;20 - 24 y.o.;Under VND 4.5m;Pupil / Student;None Working;2019;3
771327;Cần Thơ;3.0;29.0;10499.0;Trung Nguyên;Highlands Coffee;;Trung Nguyên;Male;From 9 millions to 11.99 millions VND;20 - 29;25 - 29 y.o.;VND 9m - VND 14.9m;Officer - Staff level;White Collar;2019;3
778491;Hải Phòng;3.0;44.0;17499.0;Other 2;Other 2;;Other 2;Female;From 15 millions to 19.99 millions VND;40 - 60;40 - 44 y.o.;VND 15m - VND 24.9m;Officer - Staff level;White Collar;2019;3
779863;Hà Nội;3.0;21.0;1499.0;Cộng Cà Phê;Cộng Cà Phê;;Cộng Cà Phê;Male;Under 3 millions VND;20 - 29;20 - 24 y.o.;Under VND 4.5m;Pupil / Student;None Working;2019;3
781816;Hải Phòng;3.0;28.0;13499.0;Other 1;Other 2;;Other 2;Male;From 12 millions to 14.99 millions VND;20 - 29;25 - 29 y.o.;VND 9m - VND 14.9m;Officer - Staff level;White Collar;2019;3
786374;Hà Nội;3.0;35.0;10499.0;Aha Cafe;Aha Cafe;;Aha Cafe;Male;From 9 millions to 11.99 millions VND;30 - 39;35 - 39 y.o.;VND 9m - VND 14.9m;Officer - Staff level;White Collar;2019;3
787910;Hà Nội;3.0;35.0;22499.0;Aha Cafe;Aha Cafe;;Aha Cafe;Male;From 20 millions to 24.99 millions VND;30 - 39;35 - 39 y.o.;VND 15m - VND 24.9m;Professional (doctor, engineer, architect, nursing staff, lawyer, researcher, etc.);White Collar;2019;3
789761;Hà Nội;3.0;23.0;10499.0;The Coffee House;The Coffee House;;The Coffee House;Female;From 9 millions to 11.99 millions VND;20 - 29;20 - 24 y.o.;VND 9m - VND 14.9m;Officer - Staff level;White Collar;2019;3
792291;Hà Nội;3.0;23.0;3749.0;The Coffee House;Cộng Cà Phê;;Cộng Cà Phê;Female;From 3 millions to 4.49 millions VND;20 - 29;20 - 24 y.o.;Under VND 4.5m;Pupil / Student;None Working;2019;3
792776;Hải Phòng;3.0;34.0;13499.0;Milano;Milano;;Milano;Female;From 12 millions to 14.99 millions VND;30 - 39;30 - 34 y.o.;VND 9m - VND 14.9m;Small Business (small shop owner, grocery store, etc.);Self Employed - Small Business and Freelance;2019;3
794818;Hà Nội;3.0;34.0;17499.0;Aha Cafe;Aha Cafe;;Aha Cafe;Female;From 15 millions to 19.99 millions VND;30 - 39;30 - 34 y.o.;VND 15m - VND 24.9m;Self Employed  - Company owner (under 10 employees);Self Employed - Company Owner;2019;3
795146;Cần Thơ;3.0;36.0;10499.0;Other 1;Other 2;;Other 2;Male;From 9 millions to 11.99 millions VND;30 - 39;35 - 39 y.o.;VND 9m - VND 14.9m;Small Business (small shop owner, grocery store, etc.);Self Employed - Small Business and Freelance;2019;3
795376;Hà Nội;3.0;28.0;22499.0;Starbucks;Starbucks;;Starbucks;Female;From 20 millions to 24.99 millions VND;20 - 29;25 - 29 y.o.;VND 15m - VND 24.9m;Self Employed  - Company owner (under 10 employees);Self Employed - Company Owner;2019;3
795472;Hà Nội;3.0;33.0;10499.0;Other 1;Aha Cafe;;Aha Cafe;Male;From 9 millions to 11.99 millions VND;30 - 39;30 - 34 y.o.;VND 9m - VND 14.9m;Small Business (small shop owner, grocery store, etc.);Self Employed - Small Business and Freelance;2019;3
797512;Hà Nội;3.0;36.0;10499.0;Aha Cafe;Aha Cafe;;Aha Cafe;Female;From 9 millions to 11.99 millions VND;30 - 39;35 - 39 y.o.;VND 9m - VND 14.9m;Officer - Staff level;White Collar;2019;3
800111;Hà Nội;3.0;49.0;10499.0;Aha Cafe;Aha Cafe;;Aha Cafe;Female;From 9 millions to 11.99 millions VND;40 - 60;45+ y.o.;VND 9m - VND 14.9m;Small Business (small shop owner, grocery store, etc.);Self Employed - Small Business and Freelance;2019;3
800715;Hà Nội;3.0;33.0;10499.0;Aha Cafe;Aha Cafe;;Aha Cafe;Female;From 9 millions to 11.99 millions VND;30 - 39;30 - 34 y.o.;VND 9m - VND 14.9m;Small Business (small shop owner, grocery store, etc.);Self Employed - Small Business and Freelance;2019;3
801072;Đà Nẵng;3.0;36.0;17499.0;Street / Half street coffee (including carts);Other 2;;Other 2;Male;From 15 millions to 19.99 millions VND;30 - 39;35 - 39 y.o.;VND 15m - VND 24.9m;Officer - Middle Management;White Collar;2019;3
803560;Hồ Chí Minh;3.0;20.0;3749.0;The Coffee House;The Coffee House;;The Coffee House;Female;From 3 millions to 4.49 millions VND;20 - 29;20 - 24 y.o.;Under VND 4.5m;Pupil / Student;None Working;2019;3
804690;Hồ Chí Minh;3.0;29.0;22499.0;The Coffee House;The Coffee House;;The Coffee House;Female;From 20 millions to 24.99 millions VND;20 - 29;25 - 29 y.o.;VND 15m - VND 24.9m;Officer - Staff level;White Collar;2019;3
805622;Hà Nội;3.0;45.0;13499.0;Aha Cafe;Aha Cafe;;Aha Cafe;Male;From 12 millions to 14.99 millions VND;40 - 60;45+ y.o.;VND 9m - VND 14.9m;Freelance;Self Employed - Small Business and Freelance;2019;3
806213;Cần Thơ;3.0;41.0;10499.0;Other 1;Other 2;;Trung Nguyên;Male;From 9 millions to 11.99 millions VND;40 - 60;40 - 44 y.o.;VND 9m - VND 14.9m;Freelance;Self Employed - Small Business and Freelance;2019;3
807987;Nha Trang;3.0;19.0;3749.0;Milano;Milano;;Other 1;Male;From 3 millions to 4.49 millions VND;16 - 19;16 - 19 y.o.;Under VND 4.5m;Pupil / Student;None Working;2019;3
810265;Đà Nẵng;3.0;22.0;3749.0;The Coffee House;The Coffee House;;The Coffee House;Female;From 3 millions to 4.49 millions VND;20 - 29;20 - 24 y.o.;Under VND 4.5m;Housewife;None Working;2019;3
811712;Hà Nội;3.0;22.0;3749.0;Cộng Cà Phê;Cộng Cà Phê;;Cộng Cà Phê;Male;From 3 millions to 4.49 millions VND;20 - 29;20 - 24 y.o.;Under VND 4.5m;Pupil / Student;None Working;2019;3
811761;Cần Thơ;3.0;46.0;10499.0;Other 1;Other 2;;Other 1;Female;From 9 millions to 11.99 millions VND;40 - 60;45+ y.o.;VND 9m - VND 14.9m;Small Business (small shop owner, grocery store, etc.);Self Employed - Small Business and Freelance;2019;3
812847;Đà Nẵng;3.0;37.0;22499.0;Street / Half street coffee (including carts);Long Cafe;;Long Cafe;Male;From 20 millions to 24.99 millions VND;30 - 39;35 - 39 y.o.;VND 15m - VND 24.9m;Professional (doctor, engineer, architect, nursing staff, lawyer, researcher, etc.);White Collar;2019;3
813286;Hà Nội;3.0;22.0;1499.0;The Coffee House;The Coffee House;;The Coffee House;Female;Under 3 millions VND;20 - 29;20 - 24 y.o.;Under VND 4.5m;Pupil / Student;None Working;2019;3
813608;Hà Nội;3.0;39.0;13499.0;Cộng Cà Phê;Cộng Cà Phê;;Cộng Cà Phê;Male;From 12 millions to 14.99 millions VND;30 - 39;35 - 39 y.o.;VND 9m - VND 14.9m;Officer - Middle Management;White Collar;2019;3
813930;Hà Nội;3.0;19.0;1499.0;Urban Station;Urban Station;;Urban Station;Male;Under 3 millions VND;16 - 19;16 - 19 y.o.;Under VND 4.5m;Pupil / Student;None Working;2019;3
814041;Hà Nội;3.0;37.0;17499.0;Aha Cafe;Aha Cafe;;Aha Cafe;Male;From 15 millions to 19.99 millions VND;30 - 39;35 - 39 y.o.;VND 15m - VND 24.9m;Small Business (small shop owner, grocery store, etc.);Self Employed - Small Business and Freelance;2019;3
815639;Hà Nội;3.0;24.0;10499.0;The Coffee House;The Coffee House;;The Coffee House;Female;From 9 millions to 11.99 millions VND;20 - 29;20 - 24 y.o.;VND 9m - VND 14.9m;Freelance;Self Employed - Small Business and Freelance;2019;3
815653;Hà Nội;3.0;20.0;1499.0;The Coffee House;The Coffee House;;The Coffee House;Male;Under 3 millions VND;20 - 29;20 - 24 y.o.;Under VND 4.5m;Pupil / Student;None Working;2019;3
816107;Hà Nội;3.0;39.0;22499.0;Trung Nguyên;Trung Nguyên;;Trung Nguyên;Male;From 20 millions to 24.99 millions VND;30 - 39;35 - 39 y.o.;VND 15m - VND 24.9m;Self Employed  - Company owner (under 10 employees);Self Employed - Company Owner;2019;3
816254;Hà Nội;3.0;39.0;17499.0;Cộng Cà Phê;Cộng Cà Phê;;Cộng Cà Phê;Male;From 15 millions to 19.99 millions VND;30 - 39;35 - 39 y.o.;VND 15m - VND 24.9m;Professional (doctor, engineer, architect, nursing staff, lawyer, researcher, etc.);White Collar;2019;3
816565;Hà Nội;3.0;31.0;13499.0;Cộng Cà Phê;Cộng Cà Phê;;Cộng Cà Phê;Male;From 12 millions to 14.99 millions VND;30 - 39;30 - 34 y.o.;VND 9m - VND 14.9m;Professional (doctor, engineer, architect, nursing staff, lawyer, researcher, etc.);White Collar;2019;3
816932;Hải Phòng;3.0;26.0;13499.0;Highlands Coffee;Highlands Coffee;;Other 1;Male;From 12 millions to 14.99 millions VND;20 - 29;25 - 29 y.o.;VND 9m - VND 14.9m;Unskilled Labor (worker, landry person, driver, security guard, cleaner);Blue Collar;2019;3
817476;Hà Nội;3.0;37.0;13499.0;Starbucks;The Coffee House;;Starbucks;Female;From 12 millions to 14.99 millions VND;30 - 39;35 - 39 y.o.;VND 9m - VND 14.9m;Professional (doctor, engineer, architect, nursing staff, lawyer, researcher, etc.);White Collar;2019;3
818013;Hà Nội;3.0;31.0;10499.0;Aha Cafe;Aha Cafe;;Aha Cafe;Male;From 9 millions to 11.99 millions VND;30 - 39;30 - 34 y.o.;VND 9m - VND 14.9m;Professional (doctor, engineer, architect, nursing staff, lawyer, researcher, etc.);White Collar;2019;3
818144;Hà Nội;3.0;19.0;1499.0;The Coffee House;The Coffee House;;The Coffee House;Female;Under 3 millions VND;16 - 19;16 - 19 y.o.;Under VND 4.5m;Pupil / Student;None Working;2019;3
818197;Nha Trang;3.0;20.0;3749.0;Milano;Milano;;Milano;Male;From 3 millions to 4.49 millions VND;20 - 29;20 - 24 y.o.;Under VND 4.5m;Semi-skilled labor (salesperson, waiter, photographer);Blue Collar;2019;3
820142;Hồ Chí Minh;3.0;39.0;10499.0;Trung Nguyên;Trung Nguyên;;Trung Nguyên;Male;From 9 millions to 11.99 millions VND;30 - 39;35 - 39 y.o.;VND 9m - VND 14.9m;Unskilled Labor (worker, landry person, driver, security guard, cleaner);Blue Collar;2019;3
820578;Hồ Chí Minh;3.0;48.0;17499.0;Viva Star;Viva Star;;Viva Star;Male;From 15 millions to 19.99 millions VND;40 - 60;45+ y.o.;VND 15m - VND 24.9m;Self Employed  - Company owner (under 10 employees);Self Employed - Company Owner;2019;3
822368;Hà Nội;3.0;21.0;3749.0;Urban Station;Urban Station;;Urban Station;Male;From 3 millions to 4.49 millions VND;20 - 29;20 - 24 y.o.;Under VND 4.5m;Pupil / Student;None Working;2019;3
823525;Hà Nội;3.0;20.0;3749.0;Aha Cafe;Aha Cafe;;Aha Cafe;Female;From 3 millions to 4.49 millions VND;20 - 29;20 - 24 y.o.;Under VND 4.5m;Pupil / Student;None Working;2019;3
824229;Hà Nội;3.0;29.0;17499.0;The Coffee House;The Coffee House;;The Coffee House;Female;From 15 millions to 19.99 millions VND;20 - 29;25 - 29 y.o.;VND 15m - VND 24.9m;Small Business (small shop owner, grocery store, etc.);Self Employed - Small Business and Freelance;2019;3
824305;Hồ Chí Minh;3.0;19.0;1499.0;The Coffee House;The Coffee House;;The Coffee House;Male;Under 3 millions VND;16 - 19;16 - 19 y.o.;Under VND 4.5m;Pupil / Student;None Working;2019;3
826414;Hà Nội;3.0;23.0;3749.0;Cộng Cà Phê;Cộng Cà Phê;;Cộng Cà Phê;Female;From 3 millions to 4.49 millions VND;20 - 29;20 - 24 y.o.;Under VND 4.5m;Pupil / Student;None Working;2019;3
826468;Hồ Chí Minh;3.0;41.0;13499.0;Other 1;Other 2;;Other 2;Female;From 12 millions to 14.99 millions VND;40 - 60;40 - 44 y.o.;VND 9m - VND 14.9m;Unskilled Labor (worker, landry person, driver, security guard, cleaner);Blue Collar;2019;3
827587;Hà Nội;3.0;29.0;10499.0;Aha Cafe;Aha Cafe;;Aha Cafe;Female;From 9 millions to 11.99 millions VND;20 - 29;25 - 29 y.o.;VND 9m - VND 14.9m;Lecturer / Teacher;White Collar;2019;3
828243;Hà Nội;3.0;33.0;17499.0;Cộng Cà Phê;Cộng Cà Phê;;Cộng Cà Phê;Female;From 15 millions to 19.99 millions VND;30 - 39;30 - 34 y.o.;VND 15m - VND 24.9m;Officer - Middle Management;White Collar;2019;3
828268;Hà Nội;3.0;40.0;10499.0;Cộng Cà Phê;Cộng Cà Phê;;Cộng Cà Phê;Male;From 9 millions to 11.99 millions VND;40 - 60;40 - 44 y.o.;VND 9m - VND 14.9m;Officer - Staff level;White Collar;2019;3
829955;Hà Nội;3.0;56.0;10499.0;Trung Nguyên;Trung Nguyên;;Trung Nguyên;Female;From 9 millions to 11.99 millions VND;40 - 60;45+ y.o.;VND 9m - VND 14.9m;Freelance;Self Employed - Small Business and Freelance;2019;3
830404;Hà Nội;3.0;32.0;10499.0;Other 2;Aha Cafe;;Aha Cafe;Female;From 9 millions to 11.99 millions VND;30 - 39;30 - 34 y.o.;VND 9m - VND 14.9m;Small Business (small shop owner, grocery store, etc.);Self Employed - Small Business and Freelance;2019;3
830498;Hà Nội;3.0;19.0;1499.0;Urban Station;Urban Station;;Urban Station;Female;Under 3 millions VND;16 - 19;16 - 19 y.o.;Under VND 4.5m;Pupil / Student;None Working;2019;3
831372;Hà Nội;3.0;33.0;13499.0;Cộng Cà Phê;Cộng Cà Phê;;Cộng Cà Phê;Male;From 12 millions to 14.99 millions VND;30 - 39;30 - 34 y.o.;VND 9m - VND 14.9m;Professional (doctor, engineer, architect, nursing staff, lawyer, researcher, etc.);White Collar;2019;3
831669;Hồ Chí Minh;3.0;17.0;1499.0;The Coffee House;The Coffee House;;The Coffee House;Male;Under 3 millions VND;16 - 19;16 - 19 y.o.;Under VND 4.5m;Pupil / Student;None Working;2019;3
831686;Hà Nội;3.0;47.0;1499.0;Aha Cafe;Aha Cafe;;Aha Cafe;Female;Under 3 millions VND;40 - 60;45+ y.o.;Under VND 4.5m;Housewife;None Working;2019;3
832228;Hà Nội;3.0;16.0;1499.0;Aha Cafe;Aha Cafe;;Aha Cafe;Male;Under 3 millions VND;16 - 19;16 - 19 y.o.;Under VND 4.5m;Pupil / Student;None Working;2019;3
